266,1,"In accordance with JAR-OPS 3, when an operator’s fuel policy includes planning to an isolated heliport  flying VFR and navigating by means other than by reference to visual landmarks, for which a destination alternate does not exist, the amount of fuel at departuren:"
267,1,"In accordance with JAR-OPS 3, when an operator’s fuel policy includes planning to an isolated heliport  flying VFR by day with reference to visual landmarks, for which a des -tination alternate does not exist, the amount of fuel at de -parture:"
268,1,In accordance with JAR-OPS an operator must ensure that the lowest MDH for a NDB approach is:
269,1,"In accordance with JAR-OPS, 10% of the passengers in a non-pressurised aircraft shall be supplied with supplemen -tal oxygen for the entire flight time after 30 minutes at pres -sure altitudes greater than:"
270,1,"In accordance with JAR-OPS, 100% of the passengers in a non-pressurised aircraft shall be supplied with supplemen -tal oxygen for the entire flight time at pressure altitudes above:"
271,1,"In accordance with JAR-OPS, a commander shall ensure that the amount of usable fuel remaining in flight is not less than the fuel required to proceed to an aerodrome where a safe landing can be made with:"
272,1,"In accordance with JAR-OPS, all occupants of flight deck seats on flight deck duty in a non-pressurised aircraft shall be supplied with supplemental oxygen for the entire flight time at pressure altitudes above:"
273,1,"In accordance with JAR-OPS, an operator shall ensure that a copy of the operational flight plan is stored in an accept -able form for at least:"
274,1,"In accordance with JAR-OPS, during a VOR procedure, if the reported RVR/visibility is less than the applicable mini -ma, the approach shall not be continued beyond:"
275,1,"In accordance with JAR-OPS, for a non pressurised air -craft, all occupants of flight deck seats on flight deck duty shall be supplied with supplemental oxygen during:"
276,1,"In accordance with JAR-OPS, on board a non-pressurised aircraft, 10% of the passengers shall be supplied with oxy -gen throughout the entire flight time, after 30 minutes at pressure altitude greater than:"
277,1,"In accordance with JAR-OPS, on board a non-pressurised aircraft, the crew and all the passengers must be fed with oxygen throughout the flight period during which the pres -sure altitude is greater than:"
278,1,"In accordance with JAR-OPS, refuelling performed while passengers are embarking or disembarking the aircraft:"
279,1,"In accordance with JAR-OPS, the operator must ensure that the information contained in the aircraft technical log is stored for a minimum period of:"
280,1,"In accordance with JAR-OPS, the operator must ensure that the mass and balance documentation of a flight is stored for a minimum period of:"
281,1,"In accordance with JAR-OPS, when the flight data recorder is required, it must stop automatically to record the data:"
282,1,"In accordance with JAR-OPS, which of the following are included in the Aerodrome Operating Minima for a non-precision approach?  1) the required RVR 2) the ceiling 3) the minimum descent height (MDH) 4) the decision height (DH)"
283,1,"In accordance with the fuel policy for isolated aerodromes (JAR-OPS 1), for aeroplanes with turbine engines, the amount of Additional Fuel should not be less than the fuel to fly after arriving overhead the destination aerodrome for:"
284,1,"In accordance with the JAR-OPS, a single deck aeroplane, equipped with an approved seating capacity of 61 seats and carrying passengers, must be equipped with at least:"
285,1,JAR-OPS 1 requires that a co-pilot does not serve at the flight controls during takeoff and landing unless:
286,1,JAR-OPS 3 applies to:
287,1,"Provided the appropriate ATS authority permits use of a flight visibility less than 5 km and the IAS is 140 kts or less, in accordance with JAR-OPS 3 minimum visibilities for VFR operations, helicopters may be permitted to operate down to a flight visibility of:"
288,1,"Regarding all weather operations,  if VAT is from 121 kts to 140 kts, the aeroplane is in:"
289,1,"Regarding all weather operations,  if VAT is from 141 kts to 165 kts, the aeroplane is in:"
290,1,"Regarding all weather operations,  if VAT is from 91 kts to 120 kts, the aeroplane is in:"
291,1,"The aerodrome operating minima for a VOR/DME approach are:  MDH: 360 ft Required RVR: 1500 metres Reported RVR: 1800 metres  According to JAR-OPS, the pilot may continue the final ap -proach:"
292,1,"To conduct a special VFR flight, the minimum visibility re -quired by JAR-OPS 1 is:"
293,1,"When requested by an Authority to produce the aircraft documentation required to be carried on board, the com -mander:"
294,1,Who is responsible for providing an Operation Manual in accordance with JAR-OPS Subpart P for the use and guid -ance of the operations personnel?
295,1,Who must finally determine that the load and its distribu -tion is such that the mass and balance limits of the aircraft are not exceeded and confirm their acceptance by counter -signing the mass and balance documentation?
296,1,"Without ETOPS Approval, an operator shall not operate a two-engined Class A aeroplane with a maximum approved passenger seating configuration of 20 or more over a route which contains a point further from an adequate aero -drome, at a distance flown:"
297,1,When are life jackets required?
298,1,When are all flight crewmembers required to be at their sta -tions?
299,1,Who is the operator to provide an Operations Manual for?
300,1,Who is to ensure safe handling of flights?
301,1,Who is responsible for ensuring that the aeroplane is air -worthy prior to flight?
302,1,What is the requirement for the carriage of life rafts?
303,1,Who provides the operations personnel with the operations manual and the amendments to keep it up to date?
304,1,A pilot in command:  1) Must comply with ATC instructions immediately.  2) Is only responsible when airborne.  3) May deviate in an emergency.  4) May deviate from complying with rules of the air in order to comply with an ATC instruction.  5) May request a new clearance if unsatisfied.  The correct combination is:
305,1,A copy of what info is to be left on the ground?
306,1,Which of the following is to be left on the ground?
307,1,What are the rules on the carriage of PRMs?
308,1,When can special VFR be commenced?
309,1,What is VAT?
310,1,What are the threshold speeds for a Cat D aeroplane?
311,1,A Category I precision approach (CAT I) is an approach which may be carried out with a runway visual range of at least:
312,1,What is the Cat III A RVR minimum?
313,1,The minimum visibility for a Cat C aeroplane on a circling approach is:
314,1,"Aircraft are categorised according to their threshold speeds, multiplied by a factor. What aircraft category cor -responds to a range of speeds 141 kts - 165 kts?"
315,1,The information to be considered for a non-precision ap -proach is:  1) Horizontal visibility 2) Ceiling 3) Minimum Descent Altitude 4) Decision Altitude
316,1,What is the minimum capacity of life rafts that must be pro -vided for passengers in the event of the aeroplane ditch -ing?
317,1,A VFR aircraft used for flight in controlled airspace should have:
318,1,A VFR flight in controlled airspace needs:
319,1,"If you are flying IFR to a destination with no alternative, when must weather be good for you to continue?"
320,1,How many fire extinguishers are required in the cabin for a maximum seating capacity of 31 Pax?
321,1,An aeroplane has a max approved seating configuration of 61 to 200. How many hand held fire extinguishers are re -quired to be carried?
322,1,"If you have an aeroplane with 201 seats, how many crow -bars/fire axes have to be on the aeroplane?"
323,1,An aeroplane has between 9 and 200 seats. Does it re -quire?
324,1,"For aeroplanes having a maximum approved seating ca -pacity between 61 - 200 passengers, the required number of portable Halon fire extinguishers required on the aero -plane is:"
325,1,"When does a pilot start to physically become affected due to lack of oxygen, above what level?"
326,1,An aeroplane with a seating capacity of 180 has a total of 47 passengers on board. According to JAR-OPS the required amount of First Aid Oxygen is:
327,1,When is it compulsory to carry life jackets for each person on board?   1) Flight over water and at a distance of more than 50 NM from shore. 2) Cruising speed unable to reach shore with one engine inoperative. 3) Flight over water more than 100 NM from shore. 4) Where a hazard exists during takeoff or landing or ditch -ing.
328,1,The number of emergency exits must be:
329,1,With reference to the retention of documents how long must journey logs be kept by the operator:
330,1,The RVR for a Category III B operation with roll out guid -ance - the minimum RVR is:
331,1,The period of validity of a line check is:
332,1,"The ATIS reports destination weather as RVR 200 m, over -cast at 100 ft throughout the approach. The approach pro -cedure is NDB to ILS with a locator NDB at the OM. The minima for the approach are DH 200 ft, RVR 600 m. Which of the following statements is true?"
333,1,What is the definition of a damp runway?
334,1,All flight crew members are to be at their duty stations:
335,1,When a third pilot is carried on a public transport flight as cruise pilot the first officer must hold:
336,1,First-aid oxygen carried on a pressurised aircraft is used for:
337,1,How many hand held fire extinguishers must be located in the passenger cabin of an aircraft with a passenger seating configuration of 375?
338,1,An aircraft with a certificated MTOM of 232.000 kg and cer -tificated to carry 350 passengers requires:  1) one crash axe or crowbar on the flight deck 2) one crash axe or crowbar in the rear galley area 3) one crash axe or crowbar in the mid galley area
339,1,"Is refuelling permissible when passengers are on board, embarking or disembarking?"
340,1,The takeoff alternate is to be located within which distance for a 2 engined aircraft?
341,1,"If a JAA operator is wet leasing out an aeroplane to another JAA operator, who is the operator of the aeroplane?"
342,1,When a potentially hazardous condition is encountered in flight:
343,1,If the RVR is found to be below the minimum before an approach is commenced the approach may not be contin -ued:
344,1,Which of the following combinations of statements de -scribes what is recorded by a cockpit voice recorder?  1) Radio communications transmitted from the aircraft. 2) Speech on the flight deck. 3) Communications through the intercom. 4) Navigation aid identification heard through head -phones. 5) PA messages.
345,1,An operator is required to maintain certain records of flight crew training. These include:  1) Type Rating Courses. 2) Conversion Courses. 3) Recurrent Training. 4) Command Courses.
346,1,"An operator shall produce documents and records, when requested by the Authority, within:"
347,1,An unpressurised aircraft must carry sufficient oxygen for 10% of the passengers for the time in excess of 30 minutes spent at altitudes between
348,1,"A turboprop aeroplane is performing an overwater flight, which takes it further than 340 NM away from an aerodrome where an emergency landing could be performed. Normal cruising speed is 180 kts. One engine out airspeed is 155 kts."
349,1,A commander shall not takeoff for an IFR flight unless in -formation is available indicating that the expected weath -er conditions at the destination and/or required alternate aerodrome(s) are:
350,1,"On arriving overhead an isolated aerodrome, the com -mander of a turbojet engined aircraft should have a mini -mum quantity of fuel (additional reserve including the final reserve) sufficient for flying during:"
351,1,"For a twin engined aeroplane, non ETOPS, when the weath -er conditions require a takeoff alternate to be selected, it shall be located, in still air conditions, within:"
352,1,"According to the JAR-OPS requirement, the route of a twin-engined aircraft, non ETOPS, with a maximum certificated takeoff mass exceeding 45.360 kg or a maximum seating configuration of 20 passengers or more must be planned in such a way that on one engine an appropriate aerodrome may be reached in:"
353,1,"On board a non-pressurised aircraft, 10% of the passengers shall be supplied with oxygen throughout the entire flight time, after 30 minutes at pressure altitude greater than:"
354,1,All aeroplanes which individual certificates of airworthi -ness were issued after January 1st 1989 must be fitted with a flight data recorder when their maximum certificated takeoff mass is greater than:
355,1,"The number of spare fuses usable in-flight, available on board of the airplane, must be:"
356,1,A windshield wiper or an equivalent device at each pilot position is required to operate an aircraft:
357,1,"In order to operate an airplane at night, the airplane must be equipped with an airborne weather radar when the air -plane is:  1) pressurized 2) non-pressurized, and maximum takeoff mass is more than 5.700 kg 3) non-pressurized, and maximum approved seat configu -ration of more than 9 4) non-pressurized, operating for public transport"
358,1,The information to consider for a non precision straight in approach is:  1) RVR/Visibility 2) the ceiling 3) the minimum descent altitude/height (MDA/H) 4) the decision altitude/height (DA/H)  Which of the following combinations is correct?
359,1,Minimum Navigation Performance Specification (MNPS) airspace of the North Atlantic is defined within:
360,1,"During a transoceanic and polar flight, the transport pre -cession is the rotation in degrees of the gyro North with respect to the:"
361,1,"When the weather conditions require an alternate aero -drome to be available on takeoff, the latter shall be located, for a twin-engined aircraft, at an equivalent distance not exceeding:"
362,1,"In the absence of wind and without the astronomic preces -sion effect, an aircraft would, at a constant gyro heading, follow a:"
363,1,"A polar stereographic chart has a grid printed over it which is parallel to the meridian 054°W, with Grid North in the di -rection of the North geographic pole. An aircraft is follow -ing a true course of 330°. At position 80°N 140°E, its grid heading (GH) with this system will be:"
364,1,"When leaving the MNPS oceanic control area for a domes -tic controlled area, the pilot has to:"
365,1,"An aircraft leaves point P (60°N 030°W) on a true heading equal to 090° while the gyro compass, which is assumed to be operating perfecly and without an hourly rate corrector unit, indicates 000°. The aircraft arrives at point Q (62°N 010°W) on a true heading equal to 095°. On the journey from P to Q the gyro compass remains in free gyro mode. If the flight lasted 1 hour 30 minutes, the gyro heading at Q will be:"
366,1,MNPS is the abbreviation for:
367,1,The frequency designated for VHF air to air communica -tions when out of range of VHF ground stations in NAT re -gion is:
368,1,"During a flight to Europe, planned in MNPS (Minimum Navi -gation Performance Specification) airspace, you expect to cross the 30°W meridian at 0030 UTC, you will then nor -mally be:"
369,2,"If both precision navigation systems of an aircraft are un -serviceable during a flight in MNPS airspace, and if you cannot establish communication with the air traffic control, you:"
370,2,"In a polar Antarctic regions, the pilot uses a South polar stereographic chart whose printed over grid is parallel with the zero meridian and Grid North in the direction of geo -graphic North along this meridian. The aircraft position is 80°S 130°E, its true route is 110°, the grid route at this mo -ment is:"
371,2,"On an alternate field, the captain of turbojet engined air -craft must mandatorily have a quantity of fuel and lubricant sufficient for flying during:"
372,2,"With the Control Display Unit (CDU) of an Inertial Naviga -tion System (INS), you can read the following information:  Desired track (DTK): 100° Track (TK): 120°  You can conclude that the:"
373,2,"When the weather conditions require an alternate aero -drome to be available on takeoff, the latter shall be located, for aircraft with three or more engines, at an equivalent dis -tance not exceeding:"
374,2,"During the flight of two aircraft in MNPS airspace with a leading aircraft flying at higher speed, the longitudinal spacing must be at least:"
375,2,"The chart in question is of the polar stereographic type with its grid parallel to the zero meridian, and Grid North in the direction of the North geographic pole. The gyro does not comprise a rate correction device. The gyro-magnetic compass of an aircraft standing at an aerodrome located at 59°57’N 010°30’E is switched to free gyro mode at 1400 UTC, with gyro North being aligned with Grid North and the gyro heading reading 120°. A technical problem delays takeoff until 1630 UTC. The gyro, whose mechanical pre -cession is zero, was not reset prior to takeoff. The error (E) at the time of alignment on this runway will be:"
376,2,A polar track is a track part of which is included in an area where the horizontal component of the earth magnetic field is less than:
377,2,"Given:   g, the longitude difference  Lm, the average latitude  Lo, the latitude of the tangent.   The correct formula of the conversion angle applied, dur -ing a transoceanic and polar navigation, is equal to:"
378,2,In the event of a contingency which required an enroute diversion to an alternate aerodrome across the direction of the prevailing NAT traffic flow and if prior ATC clearance cannot be obtained an aircraft able to maintain its assigned flight level should:
379,2,"Given:  g, the longitude difference  Lm, the average latitude  Lo, the latitude of the tangent   The transport precession is equal to:"
380,2,The minimum longitudinal spacing of two aircraft flying in MNPS airspace at the same Mach number is:
381,2,Flights within NAT region shall be conducted in accordance with IFR when:
382,2,The validity period of a flight track system organized in MNPS (Minimum Navigation Performance Specification) airspace during a Westbound flight normally is:
383,2,"On landing on an isolated field, the captain of a turbojet en -gined aircraft must mandatorily have a minimum quantity of fuel and lubricant sufficient for flying during:"
384,2,"On a polar stereographic chart whose grid is parallel with the Greenwich meridian in the direction of the true North pole, the true orientation of the great circle linking point 62°N 010°E to point 66°N 050°W is 305°. The grid route at the starting point of this great circle is:"
385,2,"During a flight to Europe, scheduled in MNPS (Minimum Navigation Performance Specification) airspace, you ex -pect to cross the 30°W meridian at 2330 UTC; you will nor -mally be:"
386,2,A pilot whose aircraft does not have MNPS certification has to fly via the Shannon-Gander great circle. The flight must be planned to take place:
387,2,The minimum navigation equipment required for an aircraft flying without restriction in MNPS airspace can be at the very least:
388,2,"For a long-range four-jet aircraft in cruising flight, the op -timum altitude and the lock-on altitude increase. The most cost-effective flight plan will consist of choosing cruising levels which increase during the flight in order to fly:"
389,2,Astronomic precession:
390,2,"An aircraft flying at FL370 on MNPS Airspace is unable to continue flight in accordance with its air traffic control clearance (degradation of navigational performance re -quirements, mechanics troubles etc), but is able to main -tain its assigned level (FL370), and due to a total loss of communications capability, could not obtain a revised clearance from ATC. The aircraft should leave its assigned route or track by turning 90° to the right or left whenever this is possible, and the subsequent action will be, turn to acquire and maintain in either direction a track laterally separated by 30 NM from its assigned route and:"
391,2,"During a flight to Europe, planned in MNPS (Minimum Navi -gation Performance Specification) airspace, you expect to cross the 30°W meridian at 1100 UTC; you will then nor -mally be:"
392,2,"An aircraft operating within MNPS Airspace is unable to continue flight in accordance with its air traffic control clearance (due to degradation of navigational performance requirements), but is able to maintain its assigned level,and due to a total loss of communications capability, could not obtain a revised clearance from ATC. The aircraft should leave its assigned route or track by turning 90° to the right or left whenever this is possible, and the subsequent ac -tion will be, turn to acquire and maintain in either direction a track laterally separated by 30 NM from its assigned route and climb 1.000 ft or descend 500 ft, if:"
393,2,"During a transoceanic and polar flight, the chart preces -sion is a rotation in degrees, for a moving aircraft, of the Gyro North with respect to the:"
394,2,"An aircraft flying above flight level 410 on MNPS Airspace is unable to continue flight in accordance with its air traffic control clearance (degradation of navigational performance requirements, mechanics troubles etc), bus is able to main -tain its assigned level, and due to a total loss of commu -nications capability, could not obtain a revised clearance from ATC. The aircraft should leave its assigned route or track by turning 90° to the right of left whenever this is pos -sible, and the subsequent action will be, turn to acquire and maintain in either direction track laterally separated by 30 NM from its assigned route and:"
395,2,Which errors in estimates minutes shall be reported by air -craft overflying the North Atlantic?
396,2,"A pilot is using a polar stereographic chart whose grid is parallel to the zero meridian, with Grid North in the direc -tion of the North geographic pole. In polar regions, the pilot stops navigation in free-gyro mode after leaving the 6 mi -croteslas zone, and the grid heading controlled by informa -tion from the inertial navigation system (INS) is 045°. After switching to magnetic mode, the compass heading is 220°. The INS position at this moment is 76°N 180°W. The mag -netic variation on the chart is 10°E. The compass shift on this heading at this point in time is:"
397,2,The abbreviation MNPS means:
398,2,"Arriving at the point of entry into MNPS (Minimum Navi -gation Performance Specification) airspace over the North Atlantic and not having yet received the oceanic clearance, the crew:"
399,2,"An aircraft operating within MNPS Airspace is unable to continue flight in accordance with its air traffic control clearance (due to degradation of navigational performance requirements), but is able to maintain its assigned level, and due to a total loss of communications capability, could not obtain a revised clearance from ATC. The aircraft should leave its assigned route or track by turning 90° to the right or left whenever this is possible, and the subsequent ac -tion will be, turn to acquire and maintain in either direction a track laterally separated by 30 NM from its assigned route and climb or descend 500 ft, if:"
400,2,In the event of a contingency which required an enroute diversion to an alternate aerodrome across the direction of the prevailing NAT traffic flow and if prior ATC clearance cannot be obtained an aircraft not able to maintain its as -signed flight level should:
401,2,The minimum time track is a track defined for:
402,2,"You plan to fly from point A (60°N 010°E) to point B (60°N 020°E). The gyro North of the gyro compass, assumed to be operating perfectly, with no rate correction device, is aligned with the true North of point A. The constant gyro heading to be followed when starting from A given that the flight time scheduled is 1 hrs 30 min with a zero wind, is equal to:"
403,2,"According to the JAR-OPS regulations, an IFR flight with no alternate airfield can be undertaken only if the minimum weather conditions stipulated in the regulations are effec -tive for at least:"
404,2,The North Atlantic airspace is regulated according to:
405,2,A check on the operation of the SELCAL equipment during a transatlantic flight using the OTS (Organised Track Sys -tem) must be done:
406,2,"An air traffic unit may request the aircraft to report posi -tion when flying east-west south of 70°N between 5°W and 65°W, every:"
407,2,The ascent or descent through MNPS (Minimum Navigation Performance Specification) airspace of a non MNPS certi -fied aircraft is:
408,2,"When a course is plotted at minimum time route, one pass -es from the air isochrone to the corresponding ground iso -chrone by applying to point K (original spot) a vector KK which is equal to:"
409,2,The minimum lateral spacing to be maintained between air -craft flying in MNPS airspace is:
410,2,"In the MNPS (Minimum Navigation Performance Specifica -tion) area, a pilot should first of all take the following ac -tion in the event of a failure of the last inertial navigation system:"
411,2,"Given:  g: the longitude difference Lm: the average latitude  Lo: the latitude of the tangent   The correct formula expressing the travel precession ap -plied during a transoceanic and polar navigation, is equal to:"
412,2,"A jet-powered aircraft, flying above the optimum altitude will have:"
413,2,"In the event of an enroute HF communication failure in an MNPS (Minimum Navigation Performance Specification) airspace, the appropriate VHF frequency for air-air commu -nications is:"
414,2,The MNPS (Minimum Navigation Performance Specifica -tion) airspace extends vertically between flight levels:
415,2,Which separation will be provided if Reduced Vertical Sep -aration Minimum (RVSM) is used when operating in MNPS airspace?
416,2,"An air traffic units may request the aircraft to report posi -tion when flying east-west north of 70°N between 10°W and 50°W, every:"
417,2,The validity period of a flight track system organized in MNPS (Minimum Navigation Performance Specification) airspace during an Eastbound flight normally is:
418,2,"You are the captain of a commercial airplane and you no -tice, after takeoff, a flock of birds which may present a bird strike hazard, you must:"
419,2,The MNPS (Minimum Navigation Performance Specifica -tion) airspace extends from:
420,2,"When in MNPS and the final LRNS fails, the pilot should:"
421,2,"In MNPS, at FL370, you need to change your clearance but have no communications with ATC. You turn left or right and get a 30 NM. separation from your assigned track. You should:"
422,2,"If the grid datum is 054°W, position 80°N 140°E and true heading of 330°, what is the grid heading?"
423,2,The North Atlantic system is based on:
424,2,A flight crossing 030°W in MNPSA at 1100 UTC will be:
425,2,What are the vertical limits of MNPS Airspace?
426,2,"An airline operator shall make sure that if the aircraft planned for the flight is a performance class B aeroplane, it will be able, throughout its flight route or its alternate route scheduled from this initial route, to reach a climb rate of at least:"
427,2,What is the minimum longitudinal separation between 2 aeroplanes flying at the same Mach number in MNPS Air -space?
428,2,"The validity period of a flight track system, organized in MNPS (Minimum Navigation Performance Specification) airspace during a westbound flight normally is:"
429,2,What is the minimum required vertical separation in MNPS Airspace?
430,2,What is minimum lateral separation in MNPS airspace?
431,2,"In the Area where the MNPS is applicable, the vertical sepa -ration that can be applied between FL290 and FL410 inclu -sive is:"
432,2,"In MNPS Airspace between FL285 and FL410 inclusive, what is the vertical separation?"
433,2,"At 60°N 030°W, the true heading is 090° and the Gyro is 000°. At 62°N 010°W, the true heading is 095° and it has taken 1,5 hours to travel the distance. What will the Gyro read assuming no latitude nut correction:"
434,2,A minimum time track is a:
435,2,If your ETA at a significant point on a NAT track changes by how much must you inform ATC?
436,2,"If the whole flight is in MNPSA on the organised track sys -tem, what should be entered on the flight plan?"
437,2,"Which equation relates to transport wander in polar and trans-oceanic areas? (Where gm = ch long, Lm = mean lat, Lo = tangent of mean lat)"
438,2,Astronomic precession is:
439,2,Contingency in MNPSA but cannot maintain assigned flight level.
440,2,"In the event of communication failure in an MNPS (Mini -mum Navigation Performance Specification) airspace, the pilot must:"
441,2,"On a polar stereographic chart with a grid based on the Greenwich meridian, a track is drawn from 62°N 010°E to 66°N 050°W. If the initial True track was 305°, what was the initial grid track?"
442,2,Astronomical (Earth rate) precession is:
443,2,"On reaching the Shanwick OCA to fly in MNPSA, you have not yet received your clearance:"
444,2,"On a polar stereographic chart with grid aligned with the prime meridian; you are heading 045° (T); your position is 76°N 180°W, what is your grid heading?"
445,2,"Ignoring astronomical effects, wind and drift, what route will a constant gyro heading follow?"
446,2,"In MNPSA north of 70°N, how frequently can ATC ask for you to report your position?"
447,2,"On an NDB approach with an MDH of 360 and a required RVR of 1.500 m and a reported RVR of 2.500 m, when can you start an approach, i.e. which is most correct?"
448,2,"The chart is a South polar stereographic projection of the Antarctic regions. A grid, printed over it, its aligned with meridian 180°, the grid North in the direction of the geo -graphic North (non standard grid). The grid course fol -lowed by the aircraft is Rg-280°, the position is 80°S 100°E. The true course followed at this moment is:"
449,2,"In MNPS airspace, the speed reference is the:"
450,2,"For an operation in MNPS airspace along notified special routes unless otherwise specified, an aircraft must be equipped with at least:"
451,2,"If a flight is planned to operate along the whole length of one of the organised tracks, the intended organised track should be defined in items of the FPL by:"
452,2,The minimum lateral separation in the NAT region is:
453,2,At which levels may Reduced Vertical Separation Minimum (RVSM) be used within NAT region?
454,2,Penetration into the North Atlantic ocean airspace is:
455,2,When flying above optimum altitude:
456,2,"In the southern hemisphere (130°E, 80°S), grid is aligned with the Greenwich Meridian, aircraft is heading 110° (T), what is the grid heading?"
457,2,The limits of MNPS Airspace are:
458,2,"An aeroplane flying east/west between 5°W and 65°W, south of 70°N has to report position every:"
459,2,Flying to Europe in MNPS at 1000 UTC crossing 030°W:
460,2,"For optimum performance for an aeroplane, a step cruise climb is performed. What is the best level to climb to?"
461,2,What is the true bearing of sun from an aeroplane at the North Pole using a grid track of 315° at 1840Z?
462,2,How far from an enroute alternate airfield can a 2-engined aeroplane with more than 20 seats and a MTOM of 8.600 kg be flown?
463,2,Estimate errors in MNPSA must be reported to ATS if they differ by:
464,2,You are at a latitude of 59°57’ N with a heading of 120° show -ing on a gyro compass. You experience a delay of 2 hrs 30 min; what is the effect on your compass?
465,2,Contingency at FL410 necessitates diversion to an alter -nate against NAT traffic without ATC clearance but able to maintain altitude:
466,2,How far away can a takeoff alternate be for a 2-engined aeroplane?
467,2,The takeoff alternate has to be within which of the following distances from the aerodrome of departure:
468,2,How do you calculate conversion angle?
469,2,"When leaving MNPS airspace and you have lost communi -cations, what Mach number do you select?"
470,2,What Mach number do you maintain when leaving MNPS?
471,2,An operator must select two destination alternates when either:
472,2,A flight under IFR should not be commenced unless the weather conditions at destination and a nominated alter -nate are on:
473,2,"An air traffic control unit may request an aircraft to report its position when flying east-west north of 70°N between 10°W and 50°W, every:"
474,2,A polar track is a route which part of the length crosses an area where the horizontal component of the earths mag -netic field is less than:
475,2,Separation in RVSM in MNPS is?
476,2,"Routing from Shannon to Canada, when not MNPS equipped, how are you able to fly:"
477,2,"In MNPS, FL370, you need to change your clearance but have no communications with ATO. You turn left or right and get 30 NM separation, you should:"
478,2,"On a polar stereographic chart, with a grid referenced on the Greenwich meridian and convergency of 10°W, true heading of 300°, what is grid heading?"
479,2,A flight to Europe is expected to be at 030°W at 0030 UTC. Where will you be?
480,2,In the event of a contingency which required an enroute diversion to an alternate aerodrome across the direction of the prevailing “NAT” traffic flow and if prior ATC clearance cannot be obtained an aircraft able to maintain its assigned flight level should:
481,2,"(Refer to figure 070-01) On the diagram where :  Nt = True North Nm = Magnetic North Ng = Grid North  If the magnetic variation is equal to 65°W and if the grid variation is equal to 4° E, the correct arrangement of the different north is:"
482,2,"(Refer to figure 070-03) Flight in a twin-engine aircraft from PARIS to WASHING -TON.  ETOPS authorisation: 105 minutes at 420 kts Track A: time 8 hours 3 minutes Track B: time 8 hours 10 minutes Track C: time 8 hours 15 minutes Track D: time 8 hours 20 minutes  Given that the three alternate aerodromes taken into ac -count are SHANNON, SANTA MARIA, ST JOHN TORBAY, the track to be chosen between will be:"
483,2,"(Refer to figure 070-02) The inertial navigation system (INS) indicates:  Position: 71° 55.1’N 094° 55.3’W  Drift: 6°L (left)  The route followed in order to return to the VOR station is the meridian of the VOR station used: RESOLUTE BAY (74° 43.6’N 094° 55.3W)  This VOR has North set on the local geographic meridian. The gyro compass has just been reset to Grid North. The correct representation of the RMI VOR/DME is at this mo -ment:  (Chart used: polar stereographic chart, grid parallel to zero meridian, Grid North in the direction of geographic North Pole.  The distance DME is shown in the box)"
484,2,"Air traffic services may require an aircraft to report posi -tion when flying east-west, north of 70°N between 10°W and 50°W, every:"
485,2,"Air traffic services may require an aircraft to report posi -tion when flying east-west, south of 70°N between 5°W and 65°W, every:"
486,2,Astronomic precession:
487,2,Astronomic precession:
488,2,"During a flight from Europe, scheduled in MNPS (Minimum Navigation Performance Specification) airspace, you ex -pect to cross the 30°W meridian at 1330 UTC; you will nor -mally be:"
489,2,"During a flight to Europe, scheduled in MNPS (Minimum Navigation Performance Specification) airspace, you ex -pect to cross the 30°W meridian at 0300 UTC; you will nor -mally be:"
490,2,"If all long range navigation systems of an aircraft become unserviceable during a flight in MNPS airspace, and if no instructions are received from the air traffic control, you must consider:"
491,2,"In airspace where MNPS is applicable, the minimum verti -cal separation between FL290 and FL410 is:"
492,2,"In case of total loss of communications, if an aircraft op -erating in MNPS airspace is unable to continue its flight in accordance with its ATC clearance, it must offset from the assigned route by 30 NM and climb by 1.000 ft or descend by 500 ft to a level"
493,2,"In NAT region, a revised estimate should be transmitted to the ATS when the estimated time for the next position has changed by:"
494,2,"In the event of an enroute HF communication failure in an MNPS (Minimum Navigation Performance Specification) airspace, the appropriate VHF frequency for air to air com -munications is:"
495,2,Minimum Navigation Performance Specification (MNPS) airspace in the applicable areas of the North Atlantic is de -fined between the following flight levels:
496,2,Minimum time route is a route calculated for:
497,2,The minimum lateral separation in the NAT region is:
498,2,"The validity period of a day-time organised track system in MNPS (Minimum Navigation Performance Specification) airspace is normally, at 30°W, between:"
499,2,"The validity period of a nigh-time organised track system in MNPS (Minimum Navigation Performance Specification) airspace is normally at 30°W, between:"
500,2,What is the definition of a minimum time route?
501,2,Minimum lateral separation in NAT is:
502,2,How is VOR information in N Canada airspace referenced?
503,2,How does one define the planned tracks north of 70°N?
504,2,"In the event of contingencies against the flow of NAT sys -tem, you can’t get prior approval from ATC. You:"
505,2,"If at FL410 in MNPS and RVSM, you suffer an emergency requiring descent, you should:"
506,2,"Above FL410 and needing to go against the NAT track sys -tem, you will turn through 90° and ensure 30 NM separation from your planned track. What will you then do?"
507,2,"Within NAT, IFR only is applicable in the area:"
508,2,"On MNPS special routes without special clearance, the minimum navigation requirement is:"
509,2,The validity time for an Eastbound OTS is:
510,2,You are flight planned on a NAT OTS track for the whole length. The flight plan will define the route format as:
511,2,"Desired track is 100°, actual track is 120°. Which statement is correct?"
512,2,Earth rate or astronomic precession:
513,2,"You are at 60°S 100°E, using a polar stereographic chart with the grid based on the 180° meridian. Grid north is in the direction of geographic north. If you are heading 258° (G), what is your true heading?"
